Time,AUSTIN,BOULDER
2019-10-01 16:50:05+00:00,164.0,185.2
2019-10-01 16:55:05+00:00,169.6,178.5
2019-10-01 17:00:05+00:00,178.5,178.4
2019-10-01 17:05:05+00:00,155.1,158.7
2019-10-01 17:10:05+00:00,148.7,163.2
2019-10-01 17:15:05+00:00,149.5,157.4
2019-10-01 17:20:05+00:00,157.7,
2019-10-01 17:25:05+00:00,147.3,175.5
2019-10-01 17:30:05+00:00,156.6,
2019-10-01 17:35:05+00:00,150.5,165.4
2019-10-01 17:40:05+00:00,171.2,184.6
2019-10-01 17:45:05+00:00,150.7,180.0
2019-10-01 17:50:05+00:00,151.6,166.8
2019-10-01 17:55:05+00:00,148.0,
2019-10-01 18:00:05+00:00,168.1,
2019-10-01 18:05:05+00:00,165.5,174.7
2019-10-01 18:10:05+00:00,168.3,189.0
2019-10-01 18:15:05+00:00,172.6,177.6
2019-10-01 18:20:05+00:00,150.4,168.4
2019-10-01 18:25:05+00:00,150.5,175.2
2019-10-01 18:30:05+00:00,138.7,169.7
2019-10-01 18:35:05+00:00,139.2,174.3
2019-10-01 18:40:05+00:00,138.7,171.6
2019-10-01 18:45:05+00:00,132.2,166.3
2019-10-01 18:50:05+00:00,135.7,
2019-10-01 18:55:05+00:00,136.5,170.7
2019-10-01 19:00:05+00:00,162.7,181.5
2019-10-01 19:05:05+00:00,147.9,162.8
2019-10-01 19:10:05+00:00,178.6,178.2
2019-10-01 19:15:05+00:00,175.9,149.3
2019-10-01 19:20:05+00:00,190.1,170.4
2019-10-01 19:25:05+00:00,166.8,170.7
2019-10-01 19:30:05+00:00,172.2,171.2
2019-10-01 19:35:05+00:00,178.3,170.5
2019-10-01 19:40:05+00:00,197.4,173.0
2019-10-01 19:45:05+00:00,179.9,172.0
2019-10-01 19:50:05+00:00,171.2,173.7
2019-10-01 19:55:05+00:00,167.9,226.7
2019-10-01 20:00:05+00:00,171.5,171.4
2019-10-01 20:05:05+00:00,173.6,174.2
2019-10-01 20:10:05+00:00,179.3,172.9
2019-10-01 20:15:05+00:00,170.7,180.6
2019-10-01 20:20:05+00:00,182.5,177.7
2019-10-01 20:25:05+00:00,167.6,166.7
2019-10-01 20:30:05+00:00,154.0,175.5
2019-10-01 20:35:05+00:00,173.5,153.5
2019-10-01 20:40:05+00:00,155.9,148.2
2019-10-01 20:45:05+00:00,175.0,170.0
2019-10-01 20:50:05+00:00,174.8,173.8
2019-10-01 20:55:05+00:00,157.7,174.3
2019-10-01 21:00:05+00:00,175.5,166.6
2019-10-01 21:05:05+00:00,169.0,163.6
2019-10-01 21:10:05+00:00,164.1,153.3
2019-10-01 21:20:05+00:00,162.8,
2019-10-01 21:25:05+00:00,149.6,172.4
2019-10-01 21:30:05+00:00,170.9,
2019-10-01 21:35:05+00:00,184.6,
2019-10-01 21:40:05+00:00,175.3,185.0
2019-10-01 21:45:05+00:00,170.2,200.4
2019-10-01 21:50:05+00:00,178.4,175.2
2019-10-01 21:55:05+00:00,169.8,185.3
2019-10-01 22:00:05+00:00,168.4,187.0
2019-10-01 22:05:05+00:00,167.4,184.3
2019-10-01 22:10:05+00:00,176.3,190.2
2019-10-01 22:15:05+00:00,166.8,
2019-10-01 22:20:05+00:00,173.6,179.6
2019-10-01 22:30:05+00:00,175.4,180.1
2019-10-01 22:40:05+00:00,174.7,172.4
2019-10-01 22:45:05+00:00,175.4,184.8
2019-10-01 22:50:05+00:00,176.6,182.2
2019-10-01 16:25:05+00:00,,177.2
2019-10-01 16:30:05+00:00,,184.5
2019-10-01 16:45:05+00:00,,197.0
2019-10-01 21:15:05+00:00,,150.5
2019-10-01 22:25:05+00:00,,176.5
2019-10-01 22:35:05+00:00,,185.5
2019-10-01 22:55:05+00:00,,178.9
2019-10-01 23:00:05+00:00,,164.7
2019-10-01 23:25:05+00:00,,174.7
2019-10-01 23:40:05+00:00,,180.3
